Date of Bleed,Tag trimmed,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),0,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),0
4/6/16,19647,3/3/16,9.14,2.88,5.97,0.27,,8.39,13.3,38.5,45.9,15.9,34.5,23.6,1724,5.4,Notes
4/6/16,19648,3/3/16,4.34,0.7,3.49,0.1,,8.01,12.4,37.5,46.8,15.5,33.1,20.4,1210,5.1,Notes
4/6/16,19649,3/3/16,4.42,0.6,3.6,0.11,,8.15,13.2,39.9,49,16.2,33.1,19.5,1256,6,Notes
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
4/8/16,19262,1/20/16,6.7,0.87,5.26,0.39,,8.61,13.6,38.4,44.6,15.8,35.4,17.9,650,4.7,Notes
4/8/16,19365,2/2/16,9.74,4.51,5.01,0.15,,9.98,16.1,46.1,46.2,16.1,34.9,17.7,1143,4.9,Notes
4/8/16,19669,3/12/16,6.56,1.15,5.07,0.33,,8.33,12.8,41.7,50.1,15.4,30.7,23.5,1133,5,Notes
4/8/16,19670,3/12/16,10.98,1.95,8.15,0.79,,4.33,8.1,25.5,58.9,18.7,31.8,32.3,1129,5.1,Notes
4/8/16,19671,3/12/16,7.24,2.04,4.69,0.49,,7.63,12.3,38,49.8,16.1,32.4,21.5,1050,5.1,Notes
4/8/16,19672,3/12/16,5.36,0.97,4.13,0.19,,6.95,11.3,36.1,51.9,16.3,31.3,22,1002,5.4,Notes
4/8/16,19673,3/12/16,7.74,1.88,5.2,0.56,,7.78,12.6,40.5,52,16.2,31.1,21.9,1048,5.3,Notes
4/8/16,19287,1/27/16,1.18,0,1.14,0.04,,2.32,3,8.7,37.6,12.9,34.5,13.4,22,5.7,Notes
4/8/16,19288,1/27/16,1.64,0.35,1.2,0.08,,4.82,8.2,24.4,50.7,17,33.6,26.3,140,6.4,Notes
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
4/11/16,19643,3/3/16,7.5,1.1,6.18,0.22,,9.09,14.4,42.5,46.8,15.8,33.9,18.3,993,4.5,Bleeds from MAT614C and MAT614D: Germline Brca1; Cbp litter
4/11/16,19644,3/3/16,4.16,0.57,3.4,0.13,,7.63,11.8,33.4,43.8,15.5,35.3,19.6,925,5.1,Bleeds from MAT614C and MAT614D: Germline Brca1; Cbp litter
4/11/16,19645,3/3/16,6.74,1.31,5.21,0.2,,8.07,13.2,39.1,48.5,16.4,33.8,20.2,1525,4.8,Bleeds from MAT614C and MAT614D: Germline Brca1; Cbp litter
4/11/16,19646,3/3/16,5.48,1.44,3.81,0.23,,8.05,12.4,37.3,46.3,15.4,33.2,20.8,1602,4.8,Bleeds from MAT614C and MAT614D: Germline Brca1; Cbp litter
4/11/16,19647,3/3/16,4.28,1.19,2.9,0.19,,8.47,13.4,39.9,47.1,15.8,33.6,22.2,1682,5.1,Bleeds from MAT614C and MAT614D: Germline Brca1; Cbp litter
4/11/16,19648,3/3/16,6.48,1.32,4.81,0.32,,8.3,13.5,41.1,49.5,16.3,32.8,21,1417,5.1,Bleeds from MAT614C and MAT614D: Germline Brca1; Cbp litter
4/11/16,19649,3/3/16,5.16,0.24,4.63,0.27,,9.56,15.2,44.6,46.7,15.9,34.1,18.8,1389,4.8,Bleeds from MAT614C and MAT614D: Germline Brca1; Cbp litter
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
4/14/16,17978-2-TX13,8/27/15,4.86,0.42,4.03,0.37,,5.58,10,30.7,55,17.9,32.6,22.9,525,5.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18039,12/28/15,10.92,1.98,8.66,0.24,,9.51,14.6,40.3,42.4,15.4,36.2,16.9,1248,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18279-2-TX13,10/1/15,4.88,0.61,4.04,0.21,,6.43,11.9,36.3,56.4,18.5,32.8,28.9,302,6,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18399-2-TX13,10/17/15,8.8,1.77,6.56,0.43,,9.39,13.7,38.9,41.4,14.6,35.2,17.4,1066,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18669-2-TX13,11/22/15,8.68,2.39,5.78,0.48,,9.11,13.2,40,43.9,14.5,33,18.2,1166,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18792-2-TX13,12/3/15,11.32,2.55,8.45,0.3,,9.81,15.4,44.4,45.3,15.7,34.7,17.6,1173,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18793-2-TX13,12/3/15,3.8,0.85,2.76,0.19,,9.25,12.2,36.5,39.5,13.2,33.4,22.3,1105,4.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18867-2-TX13,12/9/15,11.9,2.36,9.06,0.45,,8.87,14,41.7,47,15.8,33.6,19.2,1164,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18886-2-TX13,12/10/15,11.4,2.23,8.17,0.98,,8.8,13.2,38,43.2,15,34.7,19.3,1293,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18887-2-TX13,12/10/15,11.08,2.22,8.33,0.49,,8.99,13.8,39.5,43.9,15.4,34.9,18.8,1335,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18945,11/12/15,9.82,1.64,7.61,0.42,,8.15,12.7,36.7,45,15.6,34.6,20.1,866,4.9,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18946,11/12/15,12.74,1.58,10.33,0.81,,9.65,14.5,43.6,45.2,15,33.3,19.5,1258,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18947,11/12/15,10.28,2.16,7.58,0.51,,8.8,14.1,40,45.5,16,35.2,18.9,1071,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18948,11/12/15,10.56,1.79,8.3,0.42,,9.39,13.5,40.8,43.4,14.4,33.1,18.4,1118,4.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18965-2-TX13,12/9/15,7.4,2.03,4.97,0.38,,8.73,14,40,45.8,16,35,20.2,1038,4.6,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19140-2-TX13,1/14/16,3.3,0.69,2.32,0.28,,5.51,9.9,30.9,56,18,32,18.7,512,5.1,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19141-2-TX13,1/14/16,6.48,0.76,5.3,0.37,,6.22,9.6,27.2,43.8,15.4,35.3,16.5,655,5.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19142-2-TX13,1/14/16,12.74,2.21,10,0.5,,9.06,14,39.5,43.6,15.5,35.4,17.4,1040,4.3,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19143-2-TX13,1/14/16,10.28,1.58,8.32,0.35,,9.64,14.6,41.2,42.7,15.1,35.4,16.4,1016,4.2,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19288,1/27/16,6.56,0.91,5.37,0.28,,7.8,13,37.7,48.3,16.7,34.5,22.9,874,5.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19289,1/27/16,6.92,1.19,5.42,0.18,,7.24,11.6,35.2,48.6,16,33,21.5,406,5.3,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19294,1/27/16,3.08,0.37,2.62,0.08,,5.76,8.9,25.3,43.9,15.5,35.2,18.3,224,6.2,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19296,1/27/16,7.6,1.26,5.83,0.37,,8.33,12.6,36.4,43.7,15.1,34.6,19.7,598,5.3,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19297,1/27/16,1.66,0.17,1.33,0.12,,1.21,1.7,4.6,38.3,14,37,14.6,91,5.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19470,1/29/16,7.68,1.09,6.37,0.15,,8.75,14.5,42.9,49,16.6,33.8,18.8,1212,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,16330,12/15/14,8.48,1.7,5.95,0.78,,8,12.9,43.4,54.3,16.1,29.7,17.4,1747,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,16786,2/4/15,8.82,1.96,6.17,0.66,,8.51,13.9,44.8,52.6,16.3,31,18.6,1942,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,17137,4/3/15,3.76,0.92,2.23,0.41,,6.22,9.1,26.4,42.4,14.6,34.5,18.9,834,5.1,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,17428,5/27/15,12.62,4.03,8.03,0.49,,9.24,13.2,38.8,42,14.3,34,19,1698,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,17430,5/27/15,9.48,3.81,5.34,0.29,,9.82,15.4,45.1,45.9,15.7,34.1,18.6,1638,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,17722,7/8/15,4.28,1.19,2.8,0.21,,6.94,11.3,35,50.5,16.3,32.3,19,1422,5.3,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,17726,7/8/15,4.6,0.88,3.21,0.46,,7.92,10.5,39.2,49.5,13.3,26.8,17.9,1354,5.1,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,17988,8/25/15,4,1.14,2.48,0.35,,9.34,13.8,39.3,42.1,14.8,35.1,20.8,1770,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18106,8/26/15,6.62,1.43,4.33,0.76,,8.15,13.6,41.2,50.6,16.7,33,19,1496,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18129,9/2/15,5.68,1.38,3.89,0.38,,9,13.8,38.6,42.9,15.3,35.8,20.1,1620,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18170,9/10/15,4.64,1.1,3.18,0.36,,8.88,13.9,39.4,44.4,15.7,35.3,19.4,1741,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18171,9/10/15,4.34,1.1,2.97,0.26,,8.5,13.2,37.9,44.6,15.5,34.8,19.2,1650,4.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18527,11/11/15,5.92,0.84,4.59,0.49,,7.6,12.5,35.3,46.5,16.4,35.4,21.5,1319,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18528,11/11/15,5.86,3.42,2.27,0.15,,8.76,13.6,40.6,46.3,15.5,33.5,21.1,1712,5.1,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18746,11/26/15,5.22,1.51,3.07,0.62,,9.32,14.8,44.2,47.4,15.9,33.5,24.1,1699,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18909,11/12/15,9.58,2.6,6.8,0.17,,9.84,15,43,43.7,15.2,34.9,18.2,1233,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18910,11/12/15,10.3,2.32,7.73,0.22,,10.02,15.2,44.9,44.8,15.2,33.9,18.7,1117,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18911,11/12/15,9.7,1.5,7.69,0.49,,9.68,13.8,42.4,43.8,14.3,32.5,18.8,1270,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18912,11/12/15,7.5,1.07,5.95,0.46,,7.97,11.7,34.6,43.4,14.7,33.8,18.4,997,4.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18913,11/12/15,8.72,1.9,6.66,0.16,,10.51,16,45.8,43.6,15.2,34.9,17.8,1178,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18914,11/12/15,11.78,2.45,8.96,0.19,,8.76,13,39,44.5,14.8,33.3,18.5,1151,6.2,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18915,11/12/15,9.56,2.95,6.46,0.1,,9.56,15.3,44.8,46.9,16,34.2,19.6,1422,5.6,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18916,11/12/15,9.6,2.14,6.91,0.51,,9.62,14.7,43.1,44.8,15.3,34.1,19.6,1391,5.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18917,11/12/15,8.5,1.58,6.69,0.22,,9.54,14,41.2,43.2,14.7,34,18.9,1058,4.3,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18918,11/12/15,13.74,4.4,8.44,0.77,,9.26,14.1,41.7,45,15.2,33.8,19.5,1365,5.1,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18919,11/12/15,10.82,2.62,7.54,0.63,,9.68,14.8,43.4,44.8,15.3,34.1,20,1204,4.9,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18920,11/12/15,10.48,1.81,8.38,0.28,,9.41,14.9,43,45.7,15.8,34.7,18.9,1109,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18921,11/12/15,6.46,1.16,4.56,0.6,,6.78,11,30.8,45.5,16.2,35.7,19.5,789,5.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18922,11/12/15,13.14,2.32,10.08,0.68,,8.54,13.6,38.9,45.6,15.9,35,20.2,1287,4.9,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18923,11/12/15,10.44,1.82,8.39,0.2,,10.09,14.9,44,43.6,14.8,33.9,19.2,1254,4.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18924,11/12/15,10.44,1.33,8.71,0.36,,9.23,13.9,39.8,43.1,15.1,34.9,19.5,1130,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18925,11/12/15,9.86,2.14,7.59,0.12,,9.48,14.7,41.3,43.6,15.5,35.6,18.8,1120,4.3,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18926,11/12/15,10.4,1.18,8.79,0.27,,7.12,11.2,32.3,45.3,15.7,34.7,20.5,938,5.4,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18927,11/12/15,8.98,3.51,5.1,0.29,,9.09,14.2,39.8,43.8,15.6,35.7,18.8,1091,4.9,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18928,11/12/15,2.84,0.31,2.37,0.15,,7.32,9.7,32.2,44,13.3,30.1,18.9,592,5.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18931,11/12/15,5.62,1.5,3.53,0.57,,9.43,14.5,42.4,45,15.4,34.2,20.9,1733,4.5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18933,11/12/15,4.82,1.33,3.08,0.4,,9.04,14.3,39.3,43.5,15.8,36.4,20.1,1883,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18934,11/12/15,7.64,3.98,2.94,0.65,,8.23,12.1,36.7,44.6,14.7,33,22.5,2060,4.9,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18936,11/12/15,6.06,3.78,2.09,0.15,,9.16,14.3,40.3,44,15.6,35.5,21.6,2114,5.2,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18937,11/12/15,5.92,1.69,3.91,0.28,,9.36,14.5,43,45.9,15.5,33.7,21.5,1637,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18938,11/12/15,9.82,4.43,4.7,0.65,,9.19,14.5,41.1,44.7,15.8,35.3,20.5,1729,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18939,11/12/15,8.28,2.41,5.42,0.41,,9.39,13.8,39.8,42.4,14.7,34.7,18.7,1730,4.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18940,11/12/15,7.36,1.5,5.49,0.35,,9.95,14.6,43.5,43.7,14.7,33.6,19.6,1692,4.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18941,11/12/15,6.98,1.74,4.95,0.18,,8.67,13.1,36.8,42.4,15.1,35.6,19.4,1312,5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18942,11/12/15,8.8,2,6.22,0.48,,8.11,12.2,35.4,43.7,15,34.5,18.8,920,4.6,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18943,11/12/15,7.82,2.49,5.17,0.14,,8.61,12.5,36.9,42.8,14.5,33.9,18.7,1414,4.8,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18949,11/12/15,6.92,1.67,4.84,0.28,,8.43,12.7,36.1,42.8,15.1,35.2,19.7,792,5.2,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18950,11/12/15,5.86,2.37,2.93,0.44,,10.21,9.8,42.7,41.8,9.6,23,21,1953,5.3,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18951,11/12/15,8.08,1.79,5.92,0.31,,9.94,14.1,41.1,41.3,14.2,34.3,19.8,1693,4.7,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18952,11/12/15,8.02,2.95,4.53,0.52,,9.83,13.8,42.2,42.9,14,32.7,21.6,1567,4.6,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,18953,11/12/15,8.48,2.47,5.8,0.15,,9.69,14.1,40.4,41.7,14.6,34.9,18.6,1614,5,CY EX #2 Terminal Bleeds + Mx1-cre Poly(I:C) Tx cohort
4/14/16,19295*,1/27/16,0.6,0.02,0.54,0.04,,0.63,0.8,2.4,37.9,12.7,33.3,14.2,26,5.8,*Died after bleed
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
4/15/16,18837-1-TX22,-,5.3,0.54,4.42,0.29,,7.58,8.9,,,,,,634,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18838-1-TX22,-,9.22,0.66,7.97,0.5,,7.99,12.1,,,,,,455,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18839-1-TX22,-,3.38,0.43,2.75,0.12,,3.84,5.2,,,,,,459,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18840-1-TX22,-,10.24,1.13,8.79,0.31,,9.89,13.9,,,,,,983,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18841-1-TX22,-,5.98,0.7,4.96,0.21,,7.23,10,,,,,,617,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18842-1-TX22,-,9.76,1.09,8.4,0.27,,9.72,13.8,,,,,,1134,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18843-1-TX22,-,2.8,0.24,2.39,0.14,,3.87,5.3,,,,,,71,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18844-1-TX22,-,4.58,0.58,3.77,0.17,,6.46,9.5,,,,,,475,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18845-1-TX22,-,5.98,1.57,4.33,0.06,,8.82,13.2,,,,,,841,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18846-1-TX22,-,5.56,0.77,4.53,0.25,,8.82,11.6,,,,,,612,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18847-1-TX22,-,12.4,1.78,10.36,0.24,,10.35,14.7,,,,,,812,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18848-1-TX22,-,9.86,1.28,8.42,0.15,,9.63,13.5,,,,,,806,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18849-1-TX22,-,12.12,2.34,9.61,0.15,,9.27,13.2,,,,,,716,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,18850-1-TX22,-,6.76,1.32,4.99,0.38,,9.02,12.4,,,,,,561,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,Control,-,8.96,2.03,6.67,0.1,,10.84,13.8,,,,,,1240,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
4/15/16,Control,-,4.26,0.56,3.39,0.25,,6.35,9.1,,,,,,420,,Vav-cre; Brca1f/+ Transplant mice from Group No.2 - 16-week bleeds
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
4/18/16,16330,12/15/14,3.02,0.36,2.41,0.21,,5.25,7.8,23.6,44.9,14.9,33.1,16.9,539,5.7,Notes
4/18/16,16508,1/8/15,9.1,1.65,7.28,0.14,,9.47,15.1,49.6,52.4,15.9,30.4,18,1306,4.3,Notes
4/18/16,17099,3/17/15,17.7,5.73,11.13,0.58,,7.54,11.9,32.1,42.6,15.8,37.1,20.2,1057,5.7,Notes
4/18/16,17100,3/17/15,13.42,3.38,9.23,0.49,,5.97,13.5,24.1,40.4,22.6,56,19.7,827,5.3,Notes
4/18/16,17139,3/8/15,8.7,1.73,6.45,0.36,,8.39,12.7,35.8,42.7,15.1,35.5,19.3,1416,5.1,Notes
4/18/16,17295,5/6/15,10.54,1.87,8.38,0.27,,9.13,14.3,42.1,46.1,15.7,34,19.1,1651,4.6,Notes
4/18/16,17400,5/25/15,16.84,5.05,10.71,0.93,,9.18,15.2,41.5,45.2,16.6,36.6,19.6,1206,5.1,Notes
4/18/16,17401,5/25/15,9.5,1.76,7.18,0.53,,9.01,15.2,41,45.5,16.9,37.1,18,1293,5,Notes
4/18/16,17539,6/20/15,7.56,1.44,5.82,0.23,,8.48,13.6,37.8,44.6,16,36,17.4,1802,4.9,Notes
4/18/16,17736,7/7/15,6.24,1.2,4.66,0.37,,6.19,9.6,26.7,43.2,15.5,36,16.2,1093,5.7,Notes
4/18/16,17739,7/7/15,9.9,2.39,7.3,0.17,,8.46,13.5,38,44.9,16,35.5,17.4,1224,5.5,Notes
4/18/16,17740,7/7/15,10.62,2,8.14,0.36,,8.53,13.6,37.4,43.8,15.9,36.4,18.2,1255,4.8,Notes
4/18/16,17742,7/7/15,7.94,1.72,5.97,0.23,,8.86,14.1,40.8,46,15.9,34.6,18.8,1465,4.9,Notes
4/18/16,17836,8/5/15,8.68,1.81,6.4,0.33,,8.02,11.8,34,42.4,14.7,34.7,17.9,1381,4.8,Notes
4/18/16,17838,8/5/15,9.54,1.96,7.02,0.4,,8.13,14.1,37.4,46,17.3,37.7,17.9,1128,5.4,Notes
4/18/16,17934,8/13/15,8.84,4.48,3.89,0.34,,9.28,12.6,36.6,39.4,13.6,34.4,22.3,1718,5.1,Notes
4/18/16,17935,8/13/15,7.12,1.13,5.33,0.64,,9.28,14.7,44.9,48.4,15.8,32.7,20.3,1227,4.5,Notes
4/18/16,18025,12/26/15,14.62,3.08,10.59,0.5,,8.39,14.4,37.8,45,17.2,38.1,19.2,949,4.8,Notes
4/18/16,18040,12/28/15,5.32,1.08,3.74,0.38,,5.96,10.2,25.9,43.5,17.1,39.4,17,874,5.3,Notes
4/18/16,18042,12/28/15,10.42,2.34,7.88,0.15,,9.5,15.1,40.9,43.1,15.9,36.9,18,1788,5.3,Notes
4/18/16,18054,12/29/15,10.82,3.12,7.21,0.43,,8.8,13.8,41.2,46.8,15.7,33.5,18.8,1377,4.4,Notes
4/18/16,18128,9/2/15,5.72,0.82,4.54,0.25,,6.42,11.1,28.1,43.8,17.3,39.5,16.9,661,5,Notes
4/18/16,18130,9/2/15,8.5,1.66,6.51,0.28,,9.27,13.5,38.7,41.8,14.6,34.9,18.2,1223,4.7,Notes
4/18/16,18139,9/6/15,7.38,1.36,5.22,0.78,,8.06,11,31.3,38.8,13.6,35.1,20.7,1167,4.7,Notes
4/18/16,18371,10/16/15,5,0.82,3.72,0.35,,5.26,8.7,22.2,42.2,16.5,39.2,17.9,810,5.2,Notes
4/18/16,18440,10/25/15,4.32,1.58,2.33,0.38,,9.34,13.9,39.6,42.4,14.9,35.1,18.9,1481,4.6,Notes
4/18/16,18441,10/25/15,9.02,2.09,6.5,0.37,,10.26,15.2,41.7,40.6,14.8,36.5,20.1,1597,4.6,Notes
4/18/16,18491,10/30/15,7.16,1.25,5.55,0.34,,8.67,14.1,39,45,16.3,36.2,19.6,1000,5.7,Notes
4/18/16,18564,11/6/15,11.36,1.88,9.09,0.35,,9.07,14.4,41,45.2,15.9,35.1,18.2,1370,4.6,Notes
4/18/16,18665,11/20/15,6.06,1.01,4.38,0.41,,7.12,9.8,30.9,43.4,13.8,31.7,17.2,952,5.5,Notes
4/18/16,18745,11/26/15,13.52,2.42,10.5,0.58,,9.46,15,40.6,42.9,15.9,36.9,20.4,1545,4.5,Notes
4/18/16,18783,12/2/15,9.66,2.67,6.01,0.63,,6.63,10.5,29.8,45,15.8,35.2,17.8,1353,5,Notes
